ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",Sku,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (pa_marka)","Attribute Value (pa_marka)","Attribute In Variations (pa_marka)","Attribute Is Visible (pa_marka)","Attribute Is Taxonomy (pa_marka)","Shipping Class",_wpm_gtin_code,_ywbc_barcode_value,"Product Type","Ürün görünürlüğü","Ürün kategorileri","Ürün etiketleri","Image URL"
3435,"Violakevyt paprika - chili tuorejuusto laktoositon","Valio Viola® kevyt paprika-chili tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","Valio Viola® kevyt paprika-chili tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","2019-09-28 16:10:36",product,https://marketim.fi/product/violakevyt-paprika-chili-tuorejuusto-laktoositon/,0,190ca657b6a2,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430032044,6408430032044,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Violakevyt-paprika-chili-tuorejuusto-laktoositon.jpg
3436,"Viola kevyt ruohosipuli tuorejuusto laktoositon","Valio Viola® kevyt ruohosipuli tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","Valio Viola® kevyt ruohosipuli tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","2019-09-28 16:10:36",product,https://marketim.fi/product/viola-kevyt-ruohosipuli-tuorejuusto-laktoositon/,0,ef376da89697,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430032747,6408430032747,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Viola-kevyt-ruohosipuli-tuorejuusto-laktoositon.jpg
3437,"Viola kevyt tilli tuorejuusto","Valio Viola® kevyt tilli tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","Valio Viola® kevyt tilli tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","2019-09-28 16:10:36",product,https://marketim.fi/product/viola-kevyt-tilli-tuorejuusto/,0,251bdd408f84,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430340491,6408430340491,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Viola-kevyt-tilli-tuorejuusto.jpg
3438,"Viola kevyt yrtti tuorejuusto laktoositon","Valio Viola® kevyt yrtti tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","Valio Viola® kevyt yrtti tuorejuuston maku on herkullinen ja rakenne pehmeästi levittyvä. Se sopii erinomaisesti ruoanlaittoon ja leivontaan ja on maistuvaa myös leivän tai keksin päällä. Valio Viola® tuorejuustoista löydät laajan valikoiman suolaisia ja makeita makuja sekä myös useita kevyitä makuvariantteja. Kaikki Viola® tuorejuustot ovat laktoosittomia ja kevyt tuorejuustot ovat lisäksi myös Sydänmerkkituotteita.","2019-09-28 16:10:36",product,https://marketim.fi/product/viola-kevyt-yrtti-tuorejuusto-laktoositon/,0,03407c148d30,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430338085,6408430338085,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Viola-kevyt-yrtti-tuorejuusto-laktoositon.jpg
3439,"Viola Aura murennettu","Valio AURA® sinihomejuusto on ainutlaatuisen makuinen suomalainen sinihomejuusto. Sen kirpeän hapan ja kermainen maku soveltuu herkutteluun ja ruoanlaittoon.","Valio AURA® sinihomejuusto on ainutlaatuisen makuinen suomalainen sinihomejuusto. Sen kirpeän hapan ja kermainen maku soveltuu herkutteluun ja ruoanlaittoon.","2019-09-28 16:10:36",product,https://marketim.fi/product/viola-aura-murennettu/,0,5b7704835fb9,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430033034,6408430033034,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Viola-Aura-murennettu.jpg
3440,"Kippari sulatejuustoviipale","Valio Kippari® sulatejuustoviipaleissa on ainutlaatuinen luonnollinen savunmaku yhdistettynä sulatejuuston pehmeään makuun ja rakenteeseen. Valio Kippari® viipaleet sopivat leivänpäälle tai esim. hampurilaisen väliin. Valio Kippari® tuoteperheestä löytyy maustamaton sekä maustettuja versioita.","Valio Kippari® sulatejuustoviipaleissa on ainutlaatuinen luonnollinen savunmaku yhdistettynä sulatejuuston pehmeään makuun ja rakenteeseen. Valio Kippari® viipaleet sopivat leivänpäälle tai esim. hampurilaisen väliin. Valio Kippari® tuoteperheestä löytyy maustamaton sekä maustettuja versioita.","2019-09-28 16:10:54",product,https://marketim.fi/product/kippari-sulatejuustoviipale-2/,0,9053f46904be,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430036417,6408430036417,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Kippari-sulatejuustoviipale.jpg
3441,"Koskenlaskija cheddar sulatejuustoviipale","Suomalaisten rakastama Valio Koskenlaskija® mehevänä ja herkullisena cheddar-viipaleena. Erityisen hyvää hampurilaisissa ja toasteissa. Valio Koskenlaskija® jo vuodesta 1933.","Suomalaisten rakastama Valio Koskenlaskija® mehevänä ja herkullisena cheddar-viipaleena. Erityisen hyvää hampurilaisissa ja toasteissa. Valio Koskenlaskija® jo vuodesta 1933.","2019-09-28 16:10:54",product,https://marketim.fi/product/koskenlaskija-cheddar-sulatejuustoviipale-2/,0,b0f3d9df3acf,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430340897,6408430340897,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Koskenlaskija-cheddar-sulatejuustoviipale.jpg
3442,"Lappi edam juustoviipale","Valio Lappi® juusto on maukas ja pehmeä suomalainen edamjuusto, joka sopii hyvin leivänpäälle.","Valio Lappi® juusto on maukas ja pehmeä suomalainen edamjuusto, joka sopii hyvin leivänpäälle.","2019-09-28 16:10:54",product,https://marketim.fi/product/lappi-edam-juustoviipale/,0,3c72e5925647,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430336753,6408430336753,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Lappi-edam-juustoviipale.jpg
3443,"Luostari Port Salut juustoviipale","Valio Luostari® on miedosti hapan ja puolipehmeä juusto, jonka resepti pohjautuu portsalutjuustoon. Sen vivahteikas ja lempeän täyteläinen maku soveltuu esimerkiksi leivän päälle, salaattiin tai juustotarjottimelle. Viipalejuuston lisäksi valikoimaan kuuluu palajuusto.","Valio Luostari® on miedosti hapan ja puolipehmeä juusto, jonka resepti pohjautuu portsalutjuustoon. Sen vivahteikas ja lempeän täyteläinen maku soveltuu esimerkiksi leivän päälle, salaattiin tai juustotarjottimelle. Viipalejuuston lisäksi valikoimaan kuuluu palajuusto.","2019-09-28 16:10:54",product,https://marketim.fi/product/luostari-port-salut-juustoviipale-2/,0,0e9b88881b08,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430338771,6408430338771,simple,visible,Peynir,,https://marketim.fi/wp-content/uploads/2019/09/Luostari-Port-Salut-juustoviipale.jpg
3444,"Double cream kuohukerma","Täyteläinen kuohukerma tunnetaan maailmalla nimellä double cream. Erityisen hyvin se sopii lämpimien ruokien valmistukseen, itsetehtyyn jäätelöön sekä hyydytettäviin jälkiruokiin. Täyteläinen kuohukerma vaahtoutuu nopeasti tiiviiksi vaahdoksi. Kokeile kerman vaahtoutuvuutta ensimmäisen kerran käsin vispaamalla ja huomaat eron! Vinkki: saat pehmeän vaahdon aikaiseksi helposti myös ilman vispilää, puolitäyttä purkkia ravistamalla. Kätevää vaikkapa kesämökillä!","Täyteläinen kuohukerma tunnetaan maailmalla nimellä double cream. Erityisen hyvin se sopii lämpimien ruokien valmistukseen, itsetehtyyn jäätelöön sekä hyydytettäviin jälkiruokiin. Täyteläinen kuohukerma vaahtoutuu nopeasti tiiviiksi vaahdoksi. Kokeile kerman vaahtoutuvuutta ensimmäisen kerran käsin vispaamalla ja huomaat eron! Vinkki: saat pehmeän vaahdon aikaiseksi helposti myös ilman vispilää, puolitäyttä purkkia ravistamalla. Kätevää vaikkapa kesämökillä!","2019-09-28 16:10:54",product,https://marketim.fi/product/double-cream-kuohukerma/,0,b88cdce8527b,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430141135,6408430141135,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/Double-cream-kuohukerma.jpg
3445,"Crème fraîche laktoositon","Valio crème fraîche on laktoositon tuote, joka tuo täyteläistä makua niin kylmään kuin kuumaan ruoanvalmistukseen. Sakeahko ja maultaan kirpeän hapan ranskankerma eli crème fraîche on hapatettua kermaa, jota on perinteisesti käytetty ruoanvalmistuksessa etenkin Ranskassa. Tämän tuotteen rasvapitoisuus on 28 %.","Valio crème fraîche on laktoositon tuote, joka tuo täyteläistä makua niin kylmään kuin kuumaan ruoanvalmistukseen. Sakeahko ja maultaan kirpeän hapan ranskankerma eli crème fraîche on hapatettua kermaa, jota on perinteisesti käytetty ruoanvalmistuksessa etenkin Ranskassa. Tämän tuotteen rasvapitoisuus on 28 %.","2019-09-28 16:10:54",product,https://marketim.fi/product/creme-fraiche-laktoositon/,0,8c2b012a0823,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430041312,6408430041312,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/Crème-fraîche-laktoositon.jpg
3446,"kevyt crème fraîche 18 % laktoositon","Valio laktoositon kevyt crème fraîche 18 % sopii kevyeen ja laktoosittomaan ruokavalioon. Ranskankerma eli crème fraîche on hapatettua kermaa, jota on perinteisesti käytetty ruoanvalmistuksessa etenkin Ranskassa. Sakeahko ja maultaan kirpeän hapan crème fraîche tuo täyteläistä makua niin kylmään kuin kuumaankin ruokaan.","Valio laktoositon kevyt crème fraîche 18 % sopii kevyeen ja laktoosittomaan ruokavalioon. Ranskankerma eli crème fraîche on hapatettua kermaa, jota on perinteisesti käytetty ruoanvalmistuksessa etenkin Ranskassa. Sakeahko ja maultaan kirpeän hapan crème fraîche tuo täyteläistä makua niin kylmään kuin kuumaankin ruokaan.","2019-09-28 16:10:54",product,https://marketim.fi/product/kevyt-creme-fraiche-18-laktoositon/,0,05f03c65ba16,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430041213,6408430041213,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kevyt-crème-fraîche-18-laktoositon.jpg
3447,"Hyvä Suomalainen Arki® ruokakerma 10 % HYLA® UHT","Valio ruokakermat sopivat kaikkeen ruoanvalmistukseen ja suolaisiin leivonnaisiin. Ne kestävät kuumennusta, mutta eivät vaahtoudu. Valio ruokakermoissa kiteytyy kuluttajien arvostamia tekijöitä, kuten aidon kerman jäljittelemätön maku, helppous, monikäyttöisyys ja pitkä säilyvyysaika. Löydä itsellesi mieluisa kerma Valion laajasta valikoimasta!","Valio ruokakermat sopivat kaikkeen ruoanvalmistukseen ja suolaisiin leivonnaisiin. Ne kestävät kuumennusta, mutta eivät vaahtoudu. Valio ruokakermoissa kiteytyy kuluttajien arvostamia tekijöitä, kuten aidon kerman jäljittelemätön maku, helppous, monikäyttöisyys ja pitkä säilyvyysaika. Löydä itsellesi mieluisa kerma Valion laajasta valikoimasta!","2019-09-28 16:10:54",product,https://marketim.fi/product/hyva-suomalainen-arki-ruokakerma-10-hyla-uht/,0,9bdde4593a36,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430015481,6408430015481,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/Hyvä-Suomalainen-Arki®-ruokakerma-10-HYLA®-UHT.jpg
3448,"kahvikerma 10% laktoositon","Valio kahvikerma 10% laktoositon sopii kahvin kanssa ja leivontaan. Ruoanvalmistukseen suosittelemme Valio ruokakermaa. Kahvikerma ei vaahtoudu.","Valio kahvikerma 10% laktoositon sopii kahvin kanssa ja leivontaan. Ruoanvalmistukseen suosittelemme Valio ruokakermaa. Kahvikerma ei vaahtoudu.","2019-09-28 16:10:54",product,https://marketim.fi/product/kahvikerma-10-laktoositon/,0,0650a81510b1,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430014484,6408430014484,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kahvikerma-10-laktoositon.jpg
3449,"kahvikerma laktoositon","Valio kahvikermalaktoositon sopii kahvin kanssa ja leivontaan. Ruoanvalmistukseen suosittelemme Valio ruokakermaa. Kahvikerma ei vaahtoudu.","Valio kahvikermalaktoositon sopii kahvin kanssa ja leivontaan. Ruoanvalmistukseen suosittelemme Valio ruokakermaa. Kahvikerma ei vaahtoudu.","2019-09-28 16:10:54",product,https://marketim.fi/product/kahvikerma-laktoositon/,0,8f4395609a0d,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430001668,6408430001668,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kahvikerma-laktoositon.jpg
3450,"kermainen kookos UHT laktoositon",---,---,"2019-09-28 16:11:13",product,https://marketim.fi/product/kermainen-kookos-uht-laktoositon/,0,48ed000d7556,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430140923,6408430140923,simple,visible,"Krema ve Soslar",,
3451,"kermainen ruskea kastike laktoositon","Valio kermainen ruskea kastike on käyttövalmista kastiketta, jonka maun salaisuus on Valion kermassa. Kokeile kastiketta jauheliha- tai nakkikastikkeessa, stroganofissa tai sellaisenaan lihapullien kaverina.","Valio kermainen ruskea kastike on käyttövalmista kastiketta, jonka maun salaisuus on Valion kermassa. Kokeile kastiketta jauheliha- tai nakkikastikkeessa, stroganofissa tai sellaisenaan lihapullien kaverina.","2019-09-28 16:11:13",product,https://marketim.fi/product/kermainen-ruskea-kastike-laktoositon/,0,92ce9c603c0f,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430047680,6408430047680,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kermainen-ruskea-kastike-laktoositon.jpg
3452,kermaviili,"Valio kermaviili on miedosti hapatettu, raikkaan makuinen hapankerma. Siitä syntyy herkullinen kastike vaikkapa grilliherkuille, kasviksille tai salaatille. Kermaviili sopii myös suolaisten ja makeiden leivonnaisten taikinoihin ja täytteeksi, sekä erilaisten jälkiruokien loihtimiseen. Valiokermaviilin rasvapitoisuus on 10 %. Muista myösvähälaktoosiset HYLA® vaihtoehdot, sekä Valio Eila® Laktoositon kermaviili.","Valio kermaviili on miedosti hapatettu, raikkaan makuinen hapankerma. Siitä syntyy herkullinen kastike vaikkapa grilliherkuille, kasviksille tai salaatille. Kermaviili sopii myös suolaisten ja makeiden leivonnaisten taikinoihin ja täytteeksi, sekä erilaisten jälkiruokien loihtimiseen. Valiokermaviilin rasvapitoisuus on 10 %. Muista myösvähälaktoosiset HYLA® vaihtoehdot, sekä Valio Eila® Laktoositon kermaviili.","2019-09-28 16:11:13",product,https://marketim.fi/product/kermaviili/,0,42401d6d9d1d,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430004010,6408430004010,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kermaviili.jpg
3453,"kermaviili HYLA","Valio HYLA® kermaviili on vähälaktoosinen, miedosti hapatettu jaraikkaan makuinen hapankerma. Siitä syntyy herkullinen kastike vaikkapa grilliherkuille, kasviksille tai salaatille. Kermaviili sopii myös suolaisten ja makeiden leivonnaisten taikinoihin jatäytteeksi, sekä erilaisten jälkiruokien loihtimiseen.Tuotteen rasvapitoisuus on 10 %. Muista myös Valion muut kermaviilit, joista löytyy niin laktoosittomia kuinkevyitä vaihtoehtoja.","Valio HYLA® kermaviili on vähälaktoosinen, miedosti hapatettu jaraikkaan makuinen hapankerma. Siitä syntyy herkullinen kastike vaikkapa grilliherkuille, kasviksille tai salaatille. Kermaviili sopii myös suolaisten ja makeiden leivonnaisten taikinoihin jatäytteeksi, sekä erilaisten jälkiruokien loihtimiseen.Tuotteen rasvapitoisuus on 10 %. Muista myös Valion muut kermaviilit, joista löytyy niin laktoosittomia kuinkevyitä vaihtoehtoja.","2019-09-28 16:11:13",product,https://marketim.fi/product/kermaviili-hyla/,0,796cfd37d2c7,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430004119,6408430004119,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kermaviili-HYLA.jpg
3454,"kermaviili laktoositon","Valio laktoositon kermaviili on täyteläisen makuinen, 10 % rasvaa sisältävä ruoanvalmistustuote. Se sopii erinomaisesti esimerkiksi kylmiin kastikkeisiin, dippeihin ja kastikkeeksi salaatille, sekä suolaisten ja makeiden leivonnaisten taikinoihin ja täytteisiin. Muista myös Valion muut kermaviilit.","Valio laktoositon kermaviili on täyteläisen makuinen, 10 % rasvaa sisältävä ruoanvalmistustuote. Se sopii erinomaisesti esimerkiksi kylmiin kastikkeisiin, dippeihin ja kastikkeeksi salaatille, sekä suolaisten ja makeiden leivonnaisten taikinoihin ja täytteisiin. Muista myös Valion muut kermaviilit.","2019-09-28 16:11:13",product,https://marketim.fi/product/kermaviili-laktoositon/,0,eb086cc957cf,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430040308,6408430040308,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kermaviili-laktoositon.jpg
3455,"kevytkerma laktoositon UHT","Valio kevytkerma UHT laktoositon sopii kahvin kanssa ja leivontaan. Lämpimiin ruokiin kevytkerma lisätään valmistuksen loppuvaiheessa. Uuniruokiin suosittelemme Valio ruokakermaa.Ei vaahtoudu.","Valio kevytkerma UHT laktoositon sopii kahvin kanssa ja leivontaan. Lämpimiin ruokiin kevytkerma lisätään valmistuksen loppuvaiheessa. Uuniruokiin suosittelemme Valio ruokakermaa.Ei vaahtoudu.","2019-09-28 16:11:13",product,https://marketim.fi/product/kevytkerma-laktoositon-uht/,0,073bfb40dcac,1,1,,instock,,,0,Marka,Valio,no,yes,yes,,6408430014903,6408430014903,simple,visible,"Krema ve Soslar",,https://marketim.fi/wp-content/uploads/2019/09/kevytkerma-laktoositon-UHT.jpg
